,video,label,split,original
1245,nqtnlgswmi.mp4,REAL,train,
1246,xllkiqsfnc.mp4,FAKE,train,nrhgbhqixu.mp4
1247,okqaqesrul.mp4,FAKE,train,hkvfyeacje.mp4
1248,okrqqppbjm.mp4,REAL,train,
1249,azxxenkicg.mp4,FAKE,train,gpxtwpeski.mp4
1250,azivxiykdi.mp4,FAKE,train,qmcjofgpso.mp4
1251,bqnkjutgfo.mp4,FAKE,train,deslnszgpy.mp4
1252,mrnzkluvbs.mp4,FAKE,train,golysrbdyn.mp4
1253,kesgerqzsb.mp4,FAKE,train,pmsccgvvut.mp4
1254,pifxpqfctr.mp4,FAKE,train,eboqtnoxkv.mp4
1255,uzawooqxrq.mp4,FAKE,train,fbcoqrklhy.mp4
1256,qprrlvwpxn.mp4,FAKE,train,pmcecvmwlg.mp4
1257,qnxrxflnou.mp4,FAKE,train,relrfifywa.mp4
1258,khrfiaghrc.mp4,FAKE,train,hddminxrhw.mp4
1259,fwvxtssltw.mp4,FAKE,train,vkirqaiuoc.mp4
1260,zbgenrzzis.mp4,FAKE,train,wrcelewmpa.mp4
1261,pwglpxzofe.mp4,REAL,train,
1262,kgyowtaqzn.mp4,REAL,train,
1263,tjlvyydprd.mp4,FAKE,train,wrcelewmpa.mp4
1264,pdyzfebndx.mp4,FAKE,train,gctyynjruz.mp4
1265,jazmkphsnn.mp4,FAKE,train,hkvfyeacje.mp4
1266,bhuyzxvohl.mp4,FAKE,train,ywngdqvpcd.mp4
1267,uddmjkewsv.mp4,FAKE,train,hkvfyeacje.mp4
1268,itqqhgysnw.mp4,FAKE,train,czixqjgyck.mp4
1269,crhkipauyk.mp4,REAL,train,
1270,fndnlvxbyw.mp4,FAKE,train,jwieuusxut.mp4
1271,njcaovbtyh.mp4,FAKE,train,iarkkhmyta.mp4
1272,mewglgiqqi.mp4,FAKE,train,lynaeydofd.mp4
1273,nriugrowxm.mp4,FAKE,train,gpxtwpeski.mp4
1274,qxhyhhkywc.mp4,FAKE,train,nrhgbhqixu.mp4
1275,aglqdsqmim.mp4,FAKE,train,wupoiiknff.mp4
1276,rofisthyxs.mp4,FAKE,train,fbcoqrklhy.mp4
1277,deslnszgpy.mp4,REAL,train,
1278,qmcjofgpso.mp4,REAL,train,
1279,kshlyriwdh.mp4,REAL,train,
1280,cbxtulzkxr.mp4,FAKE,train,pmcecvmwlg.mp4
1281,ryluptqobt.mp4,FAKE,train,eboqtnoxkv.mp4
1282,kdngmqjtlk.mp4,FAKE,train,yrmuznkgts.mp4
1283,vqojdgrvvr.mp4,FAKE,train,xgktqwvknw.mp4
1284,djxzmbwtxh.mp4,FAKE,train,jwrypvpvpx.mp4
1285,fxcwjpvilf.mp4,FAKE,train,vzxluflrhn.mp4
1286,hddminxrhw.mp4,REAL,train,
1287,svygeyqbor.mp4,FAKE,train,wrcelewmpa.mp4
1288,xgajieufoz.mp4,FAKE,train,fvpbfxcigp.mp4
1289,wntenovjrb.mp4,FAKE,train,nhyeoieamo.mp4
1290,skkcsjxtse.mp4,FAKE,train,xyioxposka.mp4
1291,emvfaleomu.mp4,FAKE,train,czixqjgyck.mp4
1292,uvcaryazhi.mp4,FAKE,train,golysrbdyn.mp4
1293,pfnzijbsvl.mp4,FAKE,train,javtxnogey.mp4
1294,zpgqjxivpx.mp4,REAL,train,
1295,biactglfwl.mp4,FAKE,train,okrqqppbjm.mp4
1296,yntahlxcmy.mp4,FAKE,train,hecxxkaprp.mp4
1297,fppkprrydv.mp4,FAKE,train,yohcyoltlz.mp4
1298,relrfifywa.mp4,REAL,train,
1299,pjidunorcs.mp4,FAKE,train,pvsslamopo.mp4
1300,xeaunyoiyb.mp4,FAKE,train,hkvfyeacje.mp4
1301,ipxvvnscml.mp4,FAKE,train,xyioxposka.mp4
1302,vqvpqosovt.mp4,REAL,train,
1303,jwieuusxut.mp4,REAL,train,
1304,bjhxjfenwo.mp4,FAKE,train,nhyeoieamo.mp4
1305,veypfxnbmx.mp4,FAKE,train,qhzlgrtgto.mp4
1306,zhddlgbeov.mp4,FAKE,train,eboqtnoxkv.mp4
1307,zwssxwqswm.mp4,FAKE,train,golysrbdyn.mp4
1308,kccicuhxgk.mp4,FAKE,train,zpgqjxivpx.mp4
1309,nictvjnrlt.mp4,FAKE,train,rcgdrsvfke.mp4
1310,rtsdmcdkls.mp4,FAKE,train,wupoiiknff.mp4
1311,aqixnwknzx.mp4,FAKE,train,gpxtwpeski.mp4
1312,ejarlcecxs.mp4,FAKE,train,hddminxrhw.mp4
1313,kzibaxznnb.mp4,FAKE,train,bevjclbhuo.mp4
1314,ywmdunigmq.mp4,FAKE,train,nqtnlgswmi.mp4
1315,scchmtbzar.mp4,FAKE,train,nfstajzaot.mp4
1316,zhxncrzpkp.mp4,FAKE,train,xgktqwvknw.mp4
1317,nousyfacxi.mp4,FAKE,train,wupoiiknff.mp4
1318,qqkpszkrqm.mp4,FAKE,train,vrsdljflug.mp4
1319,ahvroxnbbr.mp4,FAKE,train,javtxnogey.mp4
1320,xujfscqrzg.mp4,FAKE,train,hecxxkaprp.mp4
1321,uootkfuvqq.mp4,FAKE,train,relrfifywa.mp4
1322,eyzgzdgtyn.mp4,FAKE,train,lynaeydofd.mp4
1323,gmuagvvcen.mp4,FAKE,train,xyioxposka.mp4
1324,rwdvsphipn.mp4,FAKE,train,xiupkiowwb.mp4
1325,pxvfrpedgb.mp4,FAKE,train,pmsccgvvut.mp4
1326,njnvjpiglm.mp4,FAKE,train,vrsdljflug.mp4
1327,ovhsjaciyc.mp4,FAKE,train,vrsdljflug.mp4
1328,jeaydhrzqc.mp4,FAKE,train,hecxxkaprp.mp4
1329,mdrtwiltam.mp4,FAKE,train,nqtnlgswmi.mp4
1330,oskvvjveyq.mp4,FAKE,train,xiupkiowwb.mp4
1331,snidpujjti.mp4,REAL,train,
1332,gqydkbnsxs.mp4,FAKE,train,hkvfyeacje.mp4
1333,qxgwcsugvd.mp4,FAKE,train,dvclvkchod.mp4
1334,xctpdujlok.mp4,FAKE,train,czixqjgyck.mp4
1335,kcnwntsgja.mp4,FAKE,train,cboztpdgxt.mp4
1336,nfmkfgadlq.mp4,FAKE,train,hkvfyeacje.mp4
1337,rkpzrrqiwu.mp4,FAKE,train,ycoozaicpy.mp4
1338,sbhmhdhrjo.mp4,FAKE,train,nmjesbwiux.mp4
1339,uoojkbcjoz.mp4,FAKE,train,lynaeydofd.mp4
1340,wrcelewmpa.mp4,REAL,train,
1341,oghquwifhu.mp4,FAKE,train,fbcoqrklhy.mp4
1342,ugcvaezeio.mp4,REAL,train,
1343,uernqkytai.mp4,FAKE,train,wupoiiknff.mp4
1344,xbtjskjjdy.mp4,FAKE,train,cvbubcwkkl.mp4
1345,nanixzycaw.mp4,FAKE,train,pmsccgvvut.mp4
1346,ndqstjaloe.mp4,FAKE,train,xiupkiowwb.mp4
1347,ejcglpcihz.mp4,FAKE,train,gctyynjruz.mp4
1348,iolxctpvjw.mp4,FAKE,train,qmcjofgpso.mp4
1349,ymaybcgwit.mp4,FAKE,train,hkvfyeacje.mp4
1350,nksfulptfj.mp4,FAKE,train,alrhucxcnv.mp4
1351,qaymboiwnh.mp4,FAKE,train,vqvpqosovt.mp4
1352,saaqklozeb.mp4,FAKE,train,fvpbfxcigp.mp4
1353,jfvnwpcjrm.mp4,FAKE,train,kjkipmknsr.mp4
1354,vxcfljdjbe.mp4,FAKE,train,javtxnogey.mp4
1355,zzovnywzuh.mp4,FAKE,train,golysrbdyn.mp4
1356,vhuqgyiaeq.mp4,FAKE,train,xgktqwvknw.mp4
1357,pppxsojqis.mp4,FAKE,train,nmjesbwiux.mp4
1358,nrqvxmfaih.mp4,FAKE,train,nglohvjfku.mp4
1359,vzxluflrhn.mp4,REAL,train,
1360,vtbcptkdfl.mp4,FAKE,train,ywngdqvpcd.mp4
1361,pvsslamopo.mp4,REAL,train,
1362,choosfntwb.mp4,FAKE,train,vkirqaiuoc.mp4
1363,junzzlnlfw.mp4,FAKE,train,pvsslamopo.mp4
1364,rqkqxkwecu.mp4,FAKE,train,golysrbdyn.mp4
1365,bstrajsndp.mp4,FAKE,train,snidpujjti.mp4
1366,sorxgzzrmg.mp4,FAKE,train,nmjesbwiux.mp4
1367,unltsfsceq.mp4,REAL,train,
1368,rkmafjxdve.mp4,FAKE,train,xgktqwvknw.mp4
1369,qnfzvbdsbk.mp4,FAKE,train,fvuzptqoba.mp4
1370,osgigzqmrp.mp4,FAKE,train,jwrypvpvpx.mp4
1371,xijdwagfke.mp4,FAKE,train,buywrbgfqy.mp4
1372,fbbmsckgkj.mp4,FAKE,train,vrsdljflug.mp4
1373,wsanbrfwmg.mp4,FAKE,train,xyioxposka.mp4
1374,ycoozaicpy.mp4,REAL,train,
1375,hmqcnrnldb.mp4,FAKE,train,rcgdrsvfke.mp4
1376,ufkkogcskn.mp4,FAKE,train,golysrbdyn.mp4
1377,nglohvjfku.mp4,REAL,train,
1378,dcykyujhay.mp4,FAKE,train,nmjesbwiux.mp4
1379,fbcoqrklhy.mp4,REAL,train,
1380,mlxepnmnbd.mp4,FAKE,train,kgyowtaqzn.mp4
1381,eylmytvbqt.mp4,FAKE,train,javtxnogey.mp4
1382,qybienvved.mp4,FAKE,train,jwieuusxut.mp4
1383,kxcsvkxltd.mp4,FAKE,train,pvsslamopo.mp4
1384,ohqjkinidb.mp4,FAKE,train,vzxluflrhn.mp4
1385,khkvfgtevg.mp4,REAL,train,
1386,mmvustkebu.mp4,FAKE,train,xyioxposka.mp4
1387,rqhwomvkrx.mp4,FAKE,train,qmqoprzuhw.mp4
1388,dcawsogoet.mp4,FAKE,train,crhkipauyk.mp4
1389,rtdalobuhl.mp4,FAKE,train,gctyynjruz.mp4
1390,jcbljxsnkq.mp4,FAKE,train,czixqjgyck.mp4
1391,elovfrblwp.mp4,FAKE,train,nrhgbhqixu.mp4
1392,kxoouvjilg.mp4,FAKE,train,khkvfgtevg.mp4
1393,byajlgbxeb.mp4,FAKE,train,okrqqppbjm.mp4
1394,ceezfxqjrt.mp4,FAKE,train,khkvfgtevg.mp4
1395,cfqmnjcuwa.mp4,REAL,train,
1396,dlalkoiknc.mp4,FAKE,train,xgktqwvknw.mp4
1397,lhcecvneqx.mp4,FAKE,train,alrhucxcnv.mp4
1398,hfsrhxxnih.mp4,FAKE,train,czixqjgyck.mp4
1399,trkmqwysym.mp4,FAKE,train,deslnszgpy.mp4
1400,bajfrpmupx.mp4,FAKE,train,xyioxposka.mp4
1401,fsalrjsyzm.mp4,FAKE,train,qmcjofgpso.mp4
1402,ygacdrpkns.mp4,FAKE,train,xyioxposka.mp4
1403,gfrqcbyfzu.mp4,REAL,train,
1404,mxqvemhkod.mp4,FAKE,train,ycoozaicpy.mp4
1405,alrhucxcnv.mp4,REAL,train,
1406,ofwcnyyfpn.mp4,FAKE,train,snidpujjti.mp4
1407,dacipjinby.mp4,FAKE,train,nrhgbhqixu.mp4
1408,jwrypvpvpx.mp4,REAL,train,
1409,hvsoudzqfb.mp4,FAKE,train,vqvpqosovt.mp4
1410,lcrkvspjmk.mp4,FAKE,train,gpxtwpeski.mp4
1411,qnypwrzkwi.mp4,FAKE,train,fvuzptqoba.mp4
1412,jbfrizzpin.mp4,FAKE,train,lynaeydofd.mp4
1413,eboqtnoxkv.mp4,REAL,train,
1414,xyioxposka.mp4,REAL,train,
1415,vflhlzzokx.mp4,FAKE,train,qhzlgrtgto.mp4
1416,norbabdxvt.mp4,REAL,train,
1417,qmqoprzuhw.mp4,REAL,train,
1418,zudnvkagjk.mp4,FAKE,train,buywrbgfqy.mp4
1419,ohyktzolom.mp4,FAKE,train,nmjesbwiux.mp4
1420,uxvocmsqwu.mp4,FAKE,train,cvbubcwkkl.mp4
1421,ykxykabmlr.mp4,FAKE,train,okrqqppbjm.mp4
1422,kkibthjsqs.mp4,FAKE,train,pmsccgvvut.mp4
1423,bwmbbmtsfi.mp4,FAKE,train,cfqmnjcuwa.mp4
1424,ziuxnjobxl.mp4,FAKE,train,jqwypxfbns.mp4
1425,dndpcusmgh.mp4,FAKE,train,cvbubcwkkl.mp4
1426,iiwffwiyrg.mp4,FAKE,train,qhzlgrtgto.mp4
1427,yrmuznkgts.mp4,REAL,train,
1428,gsinaddbyd.mp4,FAKE,train,gctyynjruz.mp4
1429,fklmgqcgrs.mp4,FAKE,train,xyioxposka.mp4
1430,mirgioyvjt.mp4,FAKE,train,wupoiiknff.mp4
1431,jcrkcqxbku.mp4,FAKE,train,nqtnlgswmi.mp4
1432,flkyoehsyh.mp4,FAKE,train,qmqoprzuhw.mp4
1433,vltrakrzec.mp4,FAKE,train,kshlyriwdh.mp4
1434,fvpbfxcigp.mp4,REAL,train,
1435,eqbksplsqc.mp4,FAKE,train,qmcjofgpso.mp4
1436,gxytgtbrld.mp4,FAKE,train,vrsdljflug.mp4
1437,vrsdljflug.mp4,REAL,train,
1438,dquxguciif.mp4,FAKE,train,hkvfyeacje.mp4
1439,ncijlpxdco.mp4,FAKE,train,nfstajzaot.mp4
1440,npyvifjggf.mp4,FAKE,train,eboqtnoxkv.mp4
1441,ypjezfgmqk.mp4,FAKE,train,kjkipmknsr.mp4
1442,ziletvhgfl.mp4,FAKE,train,qmqoprzuhw.mp4
1443,uowdwfzhss.mp4,FAKE,train,lynaeydofd.mp4
1444,iqxebazshx.mp4,FAKE,train,nmjesbwiux.mp4
1445,evyqbkbsiv.mp4,FAKE,train,wgvbltgmkl.mp4
1446,vsvazkoszd.mp4,FAKE,train,unltsfsceq.mp4
1447,ssouvrkjhl.mp4,REAL,train,
1448,ndyssxvehq.mp4,FAKE,train,cfqmnjcuwa.mp4
1449,yxhvplfhvu.mp4,FAKE,train,fvuzptqoba.mp4
1450,vrpusszzdz.mp4,FAKE,train,njyowkvohi.mp4
1451,jfgbjjghxz.mp4,FAKE,train,njyowkvohi.mp4
1452,zanpywjuap.mp4,FAKE,train,fbcoqrklhy.mp4
1453,wnzpvwrhyv.mp4,FAKE,train,khkvfgtevg.mp4
1454,niwobfvevz.mp4,FAKE,train,relrfifywa.mp4
1455,xjhsxnjjad.mp4,FAKE,train,kgyowtaqzn.mp4
1456,ueaexetysz.mp4,FAKE,train,qhzlgrtgto.mp4
1457,rekoxqsexe.mp4,FAKE,train,cvbubcwkkl.mp4
1458,rhojtobzuj.mp4,FAKE,train,qmqoprzuhw.mp4
1459,rmnrvrqbky.mp4,FAKE,train,xyioxposka.mp4
1460,czddwifbwy.mp4,FAKE,train,nhyeoieamo.mp4
1461,frompgpzhp.mp4,FAKE,train,bevjclbhuo.mp4
1462,bdgmavlwan.mp4,FAKE,train,vkirqaiuoc.mp4
1463,cpmgnsrogr.mp4,FAKE,train,pwglpxzofe.mp4
1464,mikfurszuu.mp4,FAKE,train,eboqtnoxkv.mp4
1465,wxqcerzwfw.mp4,FAKE,train,nrhgbhqixu.mp4
1466,urpqcasyii.mp4,FAKE,train,xgktqwvknw.mp4
1467,rqcgsldlxh.mp4,FAKE,train,ywngdqvpcd.mp4
1468,rpszieknsa.mp4,FAKE,train,golysrbdyn.mp4
1469,lawdpxkvpy.mp4,FAKE,train,jwieuusxut.mp4
1470,tqddjtiqzc.mp4,FAKE,train,rcgdrsvfke.mp4
1471,uryractxga.mp4,FAKE,train,hecxxkaprp.mp4
1472,nrhgbhqixu.mp4,REAL,train,
1473,kjobwfjomn.mp4,FAKE,train,qhzlgrtgto.mp4
1474,hecxxkaprp.mp4,REAL,train,
1475,ynakjahkrw.mp4,FAKE,train,ywngdqvpcd.mp4
1476,xiupkiowwb.mp4,REAL,train,
1477,skussyicyg.mp4,FAKE,train,crhkipauyk.mp4
1478,mpycpnkoub.mp4,FAKE,train,zpgqjxivpx.mp4
1479,lrkbomgkrm.mp4,FAKE,train,fbcoqrklhy.mp4
1480,cgejubwayd.mp4,FAKE,train,klifbclerd.mp4
1481,xksakcfxuk.mp4,FAKE,train,ssouvrkjhl.mp4
1482,pqmzswopvf.mp4,FAKE,train,kgyowtaqzn.mp4
1483,wnimmovztf.mp4,FAKE,train,njyowkvohi.mp4
1484,mrvvceanlh.mp4,FAKE,train,nrhgbhqixu.mp4
1485,egrpjvuozo.mp4,FAKE,train,deslnszgpy.mp4
1486,iajblozgtx.mp4,FAKE,train,xgktqwvknw.mp4
1487,gkirrvqbxb.mp4,FAKE,train,dvclvkchod.mp4
1488,ocvnznifcn.mp4,FAKE,train,cboztpdgxt.mp4
1489,xqitmrsduj.mp4,FAKE,train,jqwypxfbns.mp4
1490,iwxzxemnjl.mp4,FAKE,train,nrhgbhqixu.mp4
1491,chowsoaunb.mp4,FAKE,train,fbcoqrklhy.mp4
1492,laghodtoje.mp4,FAKE,train,norbabdxvt.mp4
1493,vlmhmxykgr.mp4,FAKE,train,nhyeoieamo.mp4
1494,cukwoecmmq.mp4,FAKE,train,javtxnogey.mp4
1495,qwxmblgcmj.mp4,FAKE,train,qhzlgrtgto.mp4
1496,lhdqfupbxo.mp4,FAKE,train,fvpbfxcigp.mp4
1497,fyzowxqnol.mp4,FAKE,train,nrhgbhqixu.mp4
1498,bevjclbhuo.mp4,REAL,train,
1499,mlvrsntepy.mp4,FAKE,train,zpgqjxivpx.mp4
1500,golysrbdyn.mp4,REAL,train,
1501,ofedxywxhw.mp4,FAKE,train,kjkipmknsr.mp4
1502,lcpnxqptsa.mp4,FAKE,train,nmjesbwiux.mp4
1503,odvencajnr.mp4,FAKE,train,fvuzptqoba.mp4
1504,cltocmrmvu.mp4,FAKE,train,czixqjgyck.mp4
1505,cboztpdgxt.mp4,REAL,train,
1506,hkvfyeacje.mp4,REAL,train,
1507,kulniblyob.mp4,FAKE,train,fbcoqrklhy.mp4
1508,obvxnormtu.mp4,FAKE,train,eboqtnoxkv.mp4
1509,kyjwwytldk.mp4,FAKE,train,nhyeoieamo.mp4
1510,lynaeydofd.mp4,REAL,train,
1511,xvymrfmjzo.mp4,FAKE,train,cfqmnjcuwa.mp4
1512,ektrtuwidv.mp4,FAKE,train,jwieuusxut.mp4
1513,fctupjcqsd.mp4,FAKE,train,okrqqppbjm.mp4
1514,prsrxsaovf.mp4,FAKE,train,czixqjgyck.mp4
1515,pzdzczpiox.mp4,FAKE,train,gfrqcbyfzu.mp4
1516,dvclvkchod.mp4,REAL,train,
1517,whqoyablqh.mp4,FAKE,train,hecxxkaprp.mp4
1518,rybyylwzse.mp4,FAKE,train,gfrqcbyfzu.mp4
1519,giqpgpcnaz.mp4,FAKE,train,bevjclbhuo.mp4
1520,iciwnqedvi.mp4,FAKE,train,pwglpxzofe.mp4
1521,qhzlgrtgto.mp4,REAL,train,
1522,ixvjylnpra.mp4,FAKE,train,qhzlgrtgto.mp4
1523,wywgwazovz.mp4,FAKE,train,nmjesbwiux.mp4
1524,qkoqclvwex.mp4,FAKE,train,iarkkhmyta.mp4
1525,hstvglyexy.mp4,FAKE,train,ssouvrkjhl.mp4
1526,bjtgipnmzu.mp4,FAKE,train,lynaeydofd.mp4
1527,bklltfdtkn.mp4,FAKE,train,fvuzptqoba.mp4
1528,wgvgcrtcct.mp4,FAKE,train,wrcelewmpa.mp4
1529,zpclcqmlid.mp4,FAKE,train,norbabdxvt.mp4
1530,gctyynjruz.mp4,REAL,train,
1531,fhysmcypsf.mp4,FAKE,train,wrcelewmpa.mp4
1532,knkomyxmkt.mp4,FAKE,train,qmcjofgpso.mp4
1533,pfhqhxqhoh.mp4,FAKE,train,qmqoprzuhw.mp4
1534,rvwrxtpmrq.mp4,FAKE,train,vrsdljflug.mp4
1535,ztibhtdnjn.mp4,FAKE,train,wupoiiknff.mp4
1536,qpthjnyuuz.mp4,FAKE,train,hddminxrhw.mp4
1537,tbeimqpjjk.mp4,FAKE,train,hecxxkaprp.mp4
1538,twqjktiolh.mp4,FAKE,train,lynaeydofd.mp4
1539,jlixlzgucm.mp4,FAKE,train,fvuzptqoba.mp4
1540,wrythobgze.mp4,FAKE,train,xyioxposka.mp4
1541,klifbclerd.mp4,REAL,train,
1542,hbdemoelnk.mp4,FAKE,train,nhyeoieamo.mp4
1543,dlsdmdraln.mp4,FAKE,train,norbabdxvt.mp4
1544,iaiyrdizoh.mp4,FAKE,train,nhyeoieamo.mp4
1545,fxszvpqldu.mp4,FAKE,train,dvclvkchod.mp4
1546,gpxtwpeski.mp4,REAL,train,
1547,jwvkgbyqxz.mp4,FAKE,train,eboqtnoxkv.mp4
1548,qqbsgnmpko.mp4,FAKE,train,vrsdljflug.mp4
1549,glshmsgdyw.mp4,REAL,train,
1550,cswajdmqyx.mp4,FAKE,train,ywngdqvpcd.mp4
1551,exanjjxzre.mp4,FAKE,train,yrmuznkgts.mp4
1552,gnedjegvun.mp4,FAKE,train,jwieuusxut.mp4
1553,qulhjxhrtj.mp4,FAKE,train,nqtnlgswmi.mp4
1554,kbybnvenum.mp4,FAKE,train,nfstajzaot.mp4
1555,enwsrtwsnm.mp4,FAKE,train,okrqqppbjm.mp4
1556,pltlfhlduc.mp4,FAKE,train,gctyynjruz.mp4
1557,pmsccgvvut.mp4,REAL,train,
1558,udcvbjmalz.mp4,FAKE,train,pmsccgvvut.mp4
1559,xhbioadozv.mp4,FAKE,train,eboqtnoxkv.mp4
1560,jwgfvqfwki.mp4,FAKE,train,ywngdqvpcd.mp4
1561,wtksmqsqjo.mp4,FAKE,train,wupoiiknff.mp4
1562,xgktqwvknw.mp4,REAL,train,
1563,loursvuiav.mp4,FAKE,train,yohcyoltlz.mp4
1564,awifeyjgpb.mp4,FAKE,train,javtxnogey.mp4
1565,juojkwweft.mp4,FAKE,train,wrcelewmpa.mp4
1566,uiouplsood.mp4,FAKE,train,ycoozaicpy.mp4
1567,njyowkvohi.mp4,REAL,train,
1568,pqgwhfmkwf.mp4,FAKE,train,dvclvkchod.mp4
1569,fvuzptqoba.mp4,REAL,train,
1570,wdudwghddu.mp4,FAKE,train,ycoozaicpy.mp4
1571,ksrnzzbcsz.mp4,FAKE,train,javtxnogey.mp4
1572,bqouowbtrc.mp4,FAKE,train,eboqtnoxkv.mp4
1573,kdjqeizaaq.mp4,FAKE,train,xgktqwvknw.mp4
1574,kovhiyolbp.mp4,FAKE,train,hecxxkaprp.mp4
1575,oxcmjdroro.mp4,FAKE,train,gfrqcbyfzu.mp4
1576,svjmgnhaiw.mp4,FAKE,train,hecxxkaprp.mp4
1577,jmjgnikdsu.mp4,FAKE,train,vkirqaiuoc.mp4
1578,gtkjgrkufy.mp4,FAKE,train,xiupkiowwb.mp4
1579,govjvzfbcj.mp4,FAKE,train,njyowkvohi.mp4
1580,gkqqhnfaub.mp4,FAKE,train,glshmsgdyw.mp4
1581,rcgdrsvfke.mp4,REAL,train,
1582,pmcecvmwlg.mp4,REAL,train,
1583,eqqmxgktvw.mp4,FAKE,train,wrcelewmpa.mp4
1584,cesiuumrwj.mp4,FAKE,train,xgktqwvknw.mp4
1585,qkrumcvepk.mp4,FAKE,train,hddminxrhw.mp4
1586,frwhjxinqn.mp4,FAKE,train,gpxtwpeski.mp4
1587,kjkipmknsr.mp4,REAL,train,
1588,spkpmiozgf.mp4,FAKE,train,xiupkiowwb.mp4
1589,skdxovvbku.mp4,FAKE,train,xyioxposka.mp4
1590,sqyvwvexrr.mp4,FAKE,train,okrqqppbjm.mp4
1591,yqaswwaprk.mp4,FAKE,train,qmqoprzuhw.mp4
1592,igtwtegocc.mp4,FAKE,train,okrqqppbjm.mp4
1593,nfupcronao.mp4,FAKE,train,gpxtwpeski.mp4
1594,jijzextciy.mp4,FAKE,train,cvbubcwkkl.mp4
1595,gjawiqxpca.mp4,FAKE,train,fbcoqrklhy.mp4
1596,duqzgngijc.mp4,FAKE,train,alrhucxcnv.mp4
1597,kzbtvuzvom.mp4,FAKE,train,ssouvrkjhl.mp4
1598,dffmvpqblv.mp4,FAKE,train,qmqoprzuhw.mp4
1599,lxoqnnvomh.mp4,FAKE,train,ywngdqvpcd.mp4
1600,ohuskpbrje.mp4,FAKE,train,vzxluflrhn.mp4
1601,xsoaeigpft.mp4,FAKE,train,ssouvrkjhl.mp4
1602,jzvhigkbxt.mp4,FAKE,train,nqtnlgswmi.mp4
1603,vqseehupzh.mp4,FAKE,train,iarkkhmyta.mp4
1604,sigtxuuutc.mp4,FAKE,train,pwglpxzofe.mp4
1605,fkksbgaibl.mp4,FAKE,train,jwrypvpvpx.mp4
1606,slljlunhug.mp4,FAKE,train,gpxtwpeski.mp4
1607,gtehnsuwpf.mp4,FAKE,train,nmjesbwiux.mp4
1608,qwcbzwpvqd.mp4,FAKE,train,lynaeydofd.mp4
1609,kvajvgmref.mp4,FAKE,train,dunalebmpa.mp4
1610,dxvgdftehj.mp4,FAKE,train,wupoiiknff.mp4
1611,ixgbeiekdr.mp4,FAKE,train,unltsfsceq.mp4
1612,pkhtxtxtsp.mp4,FAKE,train,jwieuusxut.mp4
1613,wzassqqhbd.mp4,FAKE,train,nrhgbhqixu.mp4
1614,jvrtqrtulh.mp4,FAKE,train,klifbclerd.mp4
1615,nfstajzaot.mp4,REAL,train,
1616,wvhdplgccl.mp4,FAKE,train,wupoiiknff.mp4
1617,igpuctdnhm.mp4,FAKE,train,jwrypvpvpx.mp4
1618,ylejsmgrhi.mp4,FAKE,train,pmsccgvvut.mp4
1619,rqgprxvris.mp4,FAKE,train,jwieuusxut.mp4
1620,vkirqaiuoc.mp4,REAL,train,
1621,qyksotcywq.mp4,FAKE,train,pmsccgvvut.mp4
1622,zhzcydvvlo.mp4,FAKE,train,czixqjgyck.mp4
1623,rmbrgigdxl.mp4,FAKE,train,qhzlgrtgto.mp4
1624,reuveljibk.mp4,FAKE,train,deslnszgpy.mp4
1625,nhyeoieamo.mp4,REAL,train,
1626,wupoiiknff.mp4,REAL,train,
1627,jikcoeqasq.mp4,FAKE,train,pmsccgvvut.mp4
1628,cpekxlmlwa.mp4,FAKE,train,norbabdxvt.mp4
1629,yukhvsxxvk.mp4,FAKE,train,vrsdljflug.mp4
1630,javtxnogey.mp4,REAL,train,
1631,nussrkyuzy.mp4,FAKE,train,xgktqwvknw.mp4
1632,dvvglvssak.mp4,FAKE,train,xgktqwvknw.mp4
1633,nxihjsvfwo.mp4,FAKE,train,gpxtwpeski.mp4
1634,cwqwhvjaul.mp4,FAKE,train,norbabdxvt.mp4
1635,sdxtqsgcpy.mp4,FAKE,train,nmjesbwiux.mp4
1636,makbkfzgvg.mp4,FAKE,train,czixqjgyck.mp4
1637,egsaglisze.mp4,FAKE,train,vkirqaiuoc.mp4
1638,dunalebmpa.mp4,REAL,train,
1639,quzugnyxdh.mp4,FAKE,train,pmsccgvvut.mp4
1640,ntvvvvhwdq.mp4,FAKE,train,zpgqjxivpx.mp4
1641,qxhfetfjyf.mp4,FAKE,train,bevjclbhuo.mp4
1642,pfqkvwlvtk.mp4,FAKE,train,nmjesbwiux.mp4
1643,hojjnezarv.mp4,FAKE,train,relrfifywa.mp4
1644,cvbubcwkkl.mp4,REAL,train,
1645,mwtxlrfkxh.mp4,FAKE,train,czixqjgyck.mp4
1646,gqndefmvai.mp4,FAKE,train,deslnszgpy.mp4
1647,kaffwaiexj.mp4,FAKE,train,cvbubcwkkl.mp4
1648,rfrcwmnpdk.mp4,FAKE,train,bevjclbhuo.mp4
1649,mezufhyhtr.mp4,FAKE,train,czixqjgyck.mp4
1650,wlsoqzaqrs.mp4,FAKE,train,iidsevbnrs.mp4
1651,azgrvcvhzf.mp4,FAKE,train,espkkzobwi.mp4
1652,vorsmesegs.mp4,FAKE,train,yxinzzriuu.mp4
1653,uadjqcpazo.mp4,FAKE,train,dwmsebyypl.mp4
1654,dermobcmbu.mp4,FAKE,train,vxmzjuxoeb.mp4
1655,svtffdosqc.mp4,REAL,train,
1656,gbnqiddbus.mp4,REAL,train,
